id_ingrediente,energia_kcal,agua_g,alcohol_g,proteinas_g,hidratos_carbono_g,almidon_g,azucares_sencillos_g,azucares_libres_g,fibra_vegetal_g,grasa_total_g,ags_g,agm_g,agp_g,colesterol_mg,vitamina_a_eq_retinol_ug,retinol_ug,carotenoides_eq_beta_caroteno_ug,vit_d_ug,vit_e_eq_alpha_tocoferol_mg,vit_k_ug,vitamina_b1_mg,vitamina_b2_mg,eq_niacina_mg,vit_b6_mg,eq_folato_dietetico_ug,vit_b12_ug,pantotenico_mg,biotina_ug,vit_c_mg,calcio_mg,fosforo_mg,hierro_mg,iodo_ug,cinc_mg,magnesio_mg,sodio_mg,potasio_mg,manganeso_mg,cobre_mg,selenio_ug,omega3_g,tipo_omega3,grasas_trans_g,polifenoles_mg,probioticos_billones_ufc
431,731.0,17.2,0.0,0.5,0.4,0.0,0.4,0.0,0.0,80.8,22.6,31.9,22.8,0.0,672.0,560.0,670.0,8.0,26.5,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,16.0,0.0,0.0,0.0,2.0,118.0,22.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
432,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,59.7,32.9,3.0,0.0,0.0,0.0,0.0,0.0,1.8,24.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,ALA,0.5,0.0,0.0
433,891.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,40.6,43.0,9.8,93.0,0.0,0.0,0.0,0.0,1.6,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.1,9.7,0.0,1.0,1.0,1.0,0.0,0.02,0.0,0.0,N/A,0.0,0.0,0.0
434,346.0,0.97,0.0,16.6,63.7,61.3,2.4,0.0,9.0,0.73,0.25,0.12,0.18,0.0,0.0,0.0,0.0,0.0,0.67,0.4,0.44,0.14,0.8,1654.0,47.0,0.0,0.0,0.0,1.2,79.0,414.0,5.7,0.0,3.0,77.0,60.0,1193.0,0.98,0.53,23.9,0.02,ALA,0.0,2500.0,0.0
435,26.2,92.1,0.0,3.2,1.1,0.0,0.3,0.0,1.6,0.64,0.041,0.088,0.39,0.0,264.0,0.0,1584.0,0.0,0.8,415.0,0.034,0.076,0.9,0.16,68.0,0.0,0.21,0.0,18.0,177.0,56.0,3.2,0.0,0.81,64.0,4.0,295.0,1.1,0.39,0.3,0.1,ALA,0.0,1200.0,0.0
436,255.0,20.6,0.0,14.0,20.5,1.7,18.8,0.0,40.5,4.0,0.24,0.45,2.2,0.0,931.0,0.0,5584.0,0.0,7.5,0.0,0.15,0.32,7.0,2.3,274.0,0.0,0.0,0.0,61.2,2113.0,490.0,42.0,0.0,5.8,422.0,34.0,3433.0,0.0,0.0,2.8,0.0,N/A,0.0,0.0,0.0
437,353.0,17.3,0.0,11.4,61.5,19.1,42.4,0.0,3.9,5.9,1.6,0.43,2.1,0.0,27.0,0.0,162.0,0.0,0.0,0.0,0.12,0.27,1.5,1.0,93.0,0.0,0.0,0.0,80.8,111.0,252.0,11.1,0.0,1.1,264.0,148.0,1724.0,28.4,0.33,5.6,0.05,ALA,0.0,800.0,0.0
438,255.0,9.6,0.0,3.9,25.6,23.4,2.2,0.0,54.3,3.2,0.65,0.48,0.53,0.0,28.0,0.0,168.0,0.0,0.95,31.2,0.077,0.14,0.0,0.31,29.0,0.0,0.0,0.0,28.5,1228.0,61.0,38.1,0.0,2.0,56.0,26.0,500.0,16.7,0.23,1.1,0.05,ALA,0.0,3500.0,0.0
439,344.0,8.3,0.0,10.8,46.2,0.0,0.0,0.0,28.0,6.7,0.68,0.87,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.18,1.1,0.23,0.0,0.0,0.0,0.0,21.0,383.0,178.0,14.0,0.0,7.5,229.0,18.0,1119.0,0.0,0.0,0.0,0.05,ALA,0.0,800.0,0.0
440,355.0,7.3,0.0,9.0,74.1,2.7,37.4,0.0,9.2,0.45,0.078,0.064,0.18,0.0,1.0,0.0,11.0,0.0,0.18,0.0,0.5,0.1,0.1,1.6,166.0,0.0,0.0,0.0,75.0,257.0,303.0,1.6,0.0,89.0,92.0,21.0,1622.0,0.0,0.0,5.0,0.0,N/A,0.0,0.0,0.0
441,29.0,91.3,0.0,3.0,1.9,0.0,1.9,0.0,2.3,0.53,0.12,0.08,0.22,0.0,435.0,0.0,2612.0,0.0,0.9,0.0,0.08,0.11,0.0,0.13,130.0,0.0,0.0,0.0,60.0,86.0,54.0,1.5,0.0,0.4,40.0,3.0,275.0,0.0,0.0,0.0,0.05,ALA,0.0,800.0,0.0
442,22.1,92.2,0.0,2.1,0.9,0.9,0.0,0.0,2.8,0.5,0.0,0.3,0.04,0.0,685.0,0.0,4049.0,0.0,2.5,310.0,0.1,0.2,1.1,0.1,62.0,0.0,0.6,0.0,27.0,67.0,48.0,1.8,0.0,0.5,26.0,46.0,521.0,0.4,0.2,0.9,0.15,ALA,0.0,2100.0,0.0
443,335.0,9.9,0.0,6.0,31.6,0.0,2.4,0.0,33.9,13.0,4.0,1.4,3.6,0.0,16.1,0.0,96.5,0.0,8.8,142.0,0.16,0.22,1.6,0.39,25.0,0.0,0.51,0.0,0.2,632.0,104.0,11.8,0.0,2.3,259.0,277.0,1020.0,60.1,0.37,0.0,0.1,ALA,0.0,15000.0,0.0
444,291.0,12.9,0.0,9.7,44.4,0.0,3.2,0.0,22.7,3.3,1.8,0.45,0.76,0.0,0.0,0.0,0.0,0.0,0.0,13.4,0.058,0.15,1.4,0.11,20.0,0.0,0.54,0.0,0.7,168.0,299.0,55.0,0.0,4.5,208.0,27.0,2080.0,19.8,1.3,0.0,0.15,ALA,0.0,2100.0,0.0
445,316.0,7.3,0.0,20.0,42.2,0.0,0.0,0.0,13.6,4.4,0.23,0.0,0.0,0.0,293.0,0.0,1758.0,0.0,0.0,0.0,0.42,0.28,2.8,1.7,0.0,0.0,0.0,0.0,50.0,1784.0,543.0,48.8,0.0,3.3,451.0,208.0,3308.0,4.0,0.49,0.0,0.15,ALA,0.0,2100.0,0.0
446,89.7,84.7,0.0,2.7,0.14,0.14,0.0,0.0,0.0,8.7,1.3,3.3,3.8,0.0,0.15,0.0,0.0,0.0,0.38,0.0,0.14,0.03,1.6,0.11,0.0,0.0,0.0,0.0,0.0,102.0,108.0,1.6,0.0,0.8,56.2,353.0,86.1,0.0,0.0,0.0,0.08,ALA,0.0,600.0,0.0
447,47.3,88.8,0.0,1.9,6.7,1.4,5.3,0.0,1.5,1.1,0.11,0.061,0.6,0.0,95.3,0.0,572.0,0.0,0.69,14.0,0.072,0.086,1.7,0.51,23.0,0.0,0.2,0.0,144.0,14.0,43.0,1.0,0.0,0.26,23.0,9.0,322.0,0.19,0.13,0.5,0.08,ALA,0.0,600.0,0.0
448,20.2,93.3,0.0,1.1,2.3,0.15,2.2,0.0,3.3,0.0,0.0,0.0,0.0,0.0,5.3,0.0,32.0,0.0,0.9,62.8,0.08,0.02,0.68,0.06,0.0,0.0,0.0,0.0,8.0,37.0,38.0,0.5,0.0,0.5,12.0,15.0,473.0,0.0,0.0,0.0,0.05,ALA,0.0,900.0,0.0
449,32.9,90.9,0.0,1.1,3.4,2.0,1.0,0.0,2.7,1.1,0.09,0.8,0.13,0.0,0.0,0.0,0.0,0.25,0.75,0.8,0.018,0.01,0.1,0.1,11.8,0.0,0.16,0.0,0.5,11.0,26.0,0.4,20.0,0.24,26.0,6.3,320.0,7.0,0.05,20.0,0.0,N/A,0.0,0.0,0.0
450,336.0,9.7,0.0,9.1,58.3,54.9,3.4,0.0,14.1,4.2,2.6,0.48,0.93,0.0,3.0,0.0,18.0,0.0,0.0,0.8,0.046,0.17,9.6,0.63,13.0,0.0,0.48,0.0,0.7,114.0,168.0,19.8,0.0,3.6,214.0,27.0,1320.0,33.3,0.48,0.0,0.0,N/A,0.0,0.0,0.0
451,353.0,9.0,0.0,7.6,48.7,0.0,48.7,0.0,26.3,8.4,2.3,1.6,2.3,0.0,309.0,0.0,1854.0,0.0,0.0,0.0,0.009,0.42,2.0,1.7,180.0,0.0,0.0,0.0,46.5,834.0,113.0,43.0,0.0,3.7,120.0,23.0,529.0,8.2,0.42,2.8,0.05,ALA,0.0,900.0,0.0
452,164.0,34.0,0.0,27.8,11.8,11.8,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,14.3,97.0,1.3,1010.0,0.5,0.0,0.0,0.0,86.0,104.0,3.7,0.0,2.1,180.0,3600.0,2600.0,0.0,0.3,18.0,0.0,N/A,0.0,0.0,0.0
453,73.0,73.3,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,1.9,16.0,0.93,1000.0,0.0,0.0,0.0,0.0,20.0,440.0,3.8,0.0,0.0,115.0,25.0,630.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
454,324.0,7.6,0.0,12.7,32.4,28.3,4.1,0.0,40.3,7.0,0.53,0.94,4.4,0.0,403.0,0.0,4806.0,0.0,1.7,0.0,0.29,0.32,4.1,1.2,274.0,0.0,0.0,0.0,51.4,1990.0,306.0,82.7,0.0,3.6,346.0,77.0,1522.0,0.0,0.0,4.5,0.04,ALA,0.0,1300.0,0.0
455,67.3,80.4,0.0,3.8,6.9,0.0,6.9,0.0,8.0,0.94,0.25,0.033,0.51,0.0,212.0,0.0,1272.0,0.0,0.0,0.0,0.082,0.27,2.7,0.13,114.0,0.0,0.34,0.0,31.8,243.0,73.0,5.1,0.0,1.1,80.0,31.0,569.0,1.2,0.33,0.0,0.05,ALA,0.0,11900.0,0.0
456,506.0,8.6,0.0,5.8,28.5,0.0,28.5,0.0,20.8,36.3,25.9,3.2,0.35,0.0,10.2,0.0,61.0,0.0,0.053,0.0,0.35,0.057,1.3,0.16,76.0,0.0,0.0,0.0,3.0,184.0,213.0,3.0,0.0,2.2,183.0,16.0,350.0,2.9,1.0,1.6,0.04,ALA,0.0,1300.0,0.0
457,65.6,86.1,0.0,2.2,9.7,7.9,1.8,0.0,0.0,2.0,0.0,0.0,0.0,0.0,135.0,0.0,810.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,310.0,39.0,0.0,0.0,0.9,53.0,3.0,330.0,0.0,0.0,0.0,0.2,ALA,0.0,8000.0,0.0
458,309.0,7.2,0.0,11.0,21.6,17.5,4.1,0.0,42.8,10.3,2.7,0.67,5.3,0.0,690.0,0.0,4142.0,0.0,18.9,622.0,0.34,0.32,6.2,1.2,274.0,0.0,0.0,0.0,50.0,1576.0,200.0,44.0,0.0,4.4,270.0,15.0,1669.0,4.7,0.94,5.9,0.0,N/A,0.0,0.0,0.0
459,59.0,83.6,0.0,4.4,7.4,0.46,6.9,0.0,4.3,0.36,0.043,0.0072,0.19,0.0,867.0,0.0,5200.0,0.0,3.7,421.0,0.14,0.3,2.5,0.2,149.0,0.0,0.0,0.4,161.0,179.0,87.0,3.6,3.4,0.74,43.0,37.0,811.0,0.76,0.14,1.4,0.06,ALA,0.0,1100.0,0.0
460,357.0,9.5,0.0,14.8,34.8,0.0,34.8,0.0,20.9,13.0,2.0,1.1,8.2,0.0,6042.0,0.0,36250.0,0.0,0.69,80.3,0.65,1.7,18.4,4.0,0.0,0.0,1.8,0.0,0.0,180.0,350.0,23.6,0.0,4.1,190.0,34.0,2340.0,0.8,0.61,4.0,0.06,ALA,0.0,1100.0,0.0
461,283.0,17.3,0.0,10.4,42.4,0.0,42.4,0.0,26.2,2.1,0.62,0.79,0.64,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.02,0.13,0.2,0.1,0.0,0.0,0.0,0.0,0.0,270.0,180.0,14.3,0.0,1.1,90.0,5.0,73.0,4.5,1.1,3.0,0.0,N/A,0.0,0.0,0.0
462,280.0,16.7,0.0,10.9,38.3,0.0,38.3,0.0,26.5,3.3,0.98,1.0,1.1,0.0,19.2,0.0,115.0,0.0,1.0,0.0,0.11,0.24,1.1,0.34,0.0,0.0,0.0,0.0,0.0,430.0,170.0,11.2,0.0,1.4,190.0,44.0,1260.0,6.5,1.1,3.0,0.03,ALA,0.0,780.0,0.0
463,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,8.0,0.2,44.0,0.1,290.0,38850.0,0.0,0.1,0.1,0.1,0.0,N/A,0.0,0.0,0.0
464,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,8.0,0.2,44.0,0.1,290.0,38850.0,0.0,0.1,0.1,0.1,0.0,N/A,0.0,0.0,0.0
465,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,8.0,0.2,44.0,0.1,290.0,12900.0,0.0,0.1,0.1,0.1,0.0,N/A,0.0,0.0,0.0
466,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,8.0,0.2,6000.0,0.1,290.0,38850.0,0.0,0.1,0.1,0.1,0.0,N/A,0.0,0.0,0.0
467,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,8.0,0.2,6000.0,0.1,290.0,38850.0,0.0,0.1,0.1,0.1,0.0,N/A,0.0,0.0,0.0
468,443.0,1.7,0.0,17.6,50.0,0.0,0.0,0.0,14.6,15.9,0.59,9.8,3.2,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.34,0.29,3.1,0.65,10.0,0.0,0.8,0.0,21.0,646.0,440.0,37.0,0.0,5.3,170.0,16.0,1441.0,2.3,0.91,5.0,0.05,ALA,0.0,3000.0,0.0
469,369.0,7.8,0.0,9.1,57.1,0.0,0.0,0.0,18.6,7.4,0.0,0.0,0.0,0.0,380.0,0.0,2281.0,0.0,0.0,0.0,0.51,0.4,4.9,0.0,0.0,0.0,0.0,0.0,0.0,1890.0,201.0,124.0,0.0,0.0,220.0,55.0,814.0,0.0,0.0,0.0,0.05,ALA,0.0,3000.0,0.0
470,51.6,87.2,0.0,0.06,12.7,0.0,12.7,0.0,0.0,0.06,0.01,0.01,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.095,0.43,0.026,0.0,0.0,0.035,0.0,0.0,11.0,6.0,0.12,0.0,0.11,12.0,9.0,148.0,0.23,0.072,0.0,0.02,ALA,0.0,500.0,0.0
471,4.0,99.0,0.0,0.4,0.6,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,32.0,0.5,0.0,0.1,22.0,20.0,89.0,0.24,0.04,1.0,0.0,N/A,0.0,20.0,0.0
472,70.0,76.5,0.0,0.49,17.0,3.0,15.0,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,19.0,0.72,0.0,0.08,12.0,23.0,112.0,0.0,0.0,0.0,0.0,N/A,0.0,20.0,0.0
473,2.4,99.0,0.0,0.4,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,32.0,0.5,0.0,0.1,22.0,20.0,89.0,0.0,0.0,1.0,0.0,N/A,0.0,0.0,0.0
474,4.0,97.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.45,0.0,0.03,4.0,8.0,39.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
475,796.0,9.7,0.0,0.5,2.8,2.5,0.3,0.3,0.1,86.9,12.6,61.7,8.7,0.0,0.0,0.0,0.0,0.0,10.5,80.3,0.02,0.0,0.03,0.04,1.0,0.0,0.5,0.0,0.0,2.0,16.0,0.1,32.0,0.1,7.0,565.0,52.0,0.046,0.33,0.2,0.5,ALA,0.1,0.0,0.0
476,338.0,15.6,0.0,84.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,6.0,0.2,11.0,32.0,22.0,0.0,0.05,0.0,0.0,N/A,0.0,0.0,0.0
477,117.0,66.4,0.0,2.0,26.0,1.2,24.8,21.1,0.9,0.4,0.061,0.072,0.18,0.0,52.7,0.0,316.0,0.0,1.5,0.0,0.06,0.06,1.2,0.16,10.0,0.0,0.2,0.0,15.0,19.0,40.0,0.9,0.0,0.1,19.0,952.0,480.0,0.13,0.2,0.8,0.1,ALA,0.0,15.0,0.0
478,709.0,16.3,0.0,1.3,5.8,3.0,2.7,1.5,0.0,75.6,11.4,18.2,42.4,100.0,6.3,5.0,8.0,0.25,15.5,81.0,0.02,0.05,1.0,0.1,10.0,0.48,0.46,0.0,0.0,12.0,48.0,0.4,35.0,0.1,4.0,364.0,18.0,0.0,0.02,0.0,0.0,N/A,0.0,0.0,0.0
479,272.0,64.5,0.0,0.7,8.8,6.5,2.3,1.3,0.0,26.0,4.3,6.9,15.7,50.0,8.0,5.0,0.0,0.0,14.0,81.0,0.02,0.05,0.24,0.1,10.0,0.48,0.46,0.0,0.0,10.0,1.0,0.3,35.0,0.1,10.0,0.0,10.0,0.0,0.02,0.0,0.0,N/A,0.0,0.0,0.0
480,125.0,74.9,0.0,7.1,5.0,2.5,2.5,2.5,1.3,8.2,0.5,5.8,1.6,0.0,10.8,0.0,65.0,0.0,0.01,0.0,0.051,0.025,2.9,0.01,18.0,0.0,0.34,0.0,52.5,70.0,190.0,2.9,0.0,1.0,82.0,2950.0,200.0,0.7,0.19,36.0,0.1,ALA,0.0,15.0,0.0
481,121.0,71.2,0.0,0.48,24.0,3.2,20.8,20.8,0.8,2.4,0.37,0.7,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.015,0.2,0.044,2.0,0.0,0.051,0.0,0.0,18.0,9.0,0.85,0.53,0.08,7.0,353.0,66.0,0.29,0.048,0.0,0.0,N/A,0.0,0.0,0.0
482,78.2,86.7,0.0,1.5,6.8,3.1,3.7,3.7,0.0,5.0,1.5,2.4,0.98,0.0,29.8,0.0,179.0,0.0,0.0,0.0,0.0,0.03,0.3,0.02,0.0,0.0,0.0,0.0,0.0,30.0,31.0,1.1,0.0,0.2,18.0,980.0,180.0,0.2,0.05,0.0,0.0,N/A,0.0,0.0,0.0
483,71.0,81.5,0.0,1.8,11.6,3.3,8.3,6.3,0.6,1.8,0.0,0.46,1.1,0.0,86.7,0.0,520.0,0.0,6.6,0.1,0.03,0.02,1.2,0.08,3.0,0.0,0.3,0.0,7.0,19.0,20.0,0.9,0.0,0.2,19.0,810.0,170.0,0.3,0.2,1.3,0.0,N/A,0.0,0.0,0.0
484,153.0,74.5,0.0,4.1,10.8,6.4,4.4,0.0,0.3,10.3,4.4,3.5,1.8,26.0,128.0,115.0,77.0,0.62,0.71,0.77,0.05,0.18,0.96,0.06,4.0,0.4,0.32,2.1,0.0,130.0,110.0,0.2,19.0,0.4,15.0,400.0,160.0,0.0,0.01,1.0,0.0,N/A,0.0,0.0,0.0
485,163.0,72.6,0.0,8.0,7.2,2.6,4.6,3.7,1.1,11.1,3.1,4.7,2.6,25.0,213.0,0.0,1275.0,0.0,1.9,5.5,0.07,0.11,3.2,0.16,7.0,0.8,0.33,1.0,4.0,23.0,79.0,1.4,4.0,1.7,14.0,430.0,310.0,0.1,0.11,2.0,0.0,N/A,0.0,0.0,0.0
486,186.0,70.1,0.0,2.0,12.3,3.3,9.0,7.7,1.3,14.3,1.7,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,47.0,0.0,1.6,0.0,0.0,0.0,628.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
487,307.0,60.6,0.0,7.5,2.0,0.0,2.0,2.0,0.0,29.9,17.6,9.9,1.2,97.0,190.0,168.0,134.0,0.33,0.5,21.6,0.17,0.13,0.96,0.09,1.0,0.3,0.0,0.0,0.0,35.0,78.0,0.3,5.3,0.7,9.0,185.0,133.0,0.1,0.1,3.0,0.0,N/A,0.0,0.0,0.0
488,543.0,34.3,0.0,2.2,3.3,0.5,2.8,2.7,0.0,57.9,8.8,13.5,32.9,39.0,9.0,9.0,2.0,0.1,4.7,0.0,0.01,0.01,0.04,0.025,2.0,0.03,0.0,0.0,0.3,48.0,19.0,1.1,0.0,0.11,2.0,1209.0,29.0,0.0,0.0,1.6,0.0,N/A,0.0,0.0,0.0
489,111.0,77.0,0.0,5.3,8.4,4.0,4.4,4.4,0.5,6.1,2.6,1.7,1.2,29.0,67.0,60.8,37.0,0.09,0.29,11.5,0.04,0.23,1.4,0.07,5.0,0.5,0.3,0.0,1.0,160.0,170.0,0.1,14.8,0.6,14.0,460.0,170.0,0.01,0.0,3.2,0.0,N/A,0.0,0.0,0.0
490,65.7,76.6,0.0,8.7,6.7,3.8,2.9,2.9,1.6,0.1,0.011,0.017,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.13,4.8,0.2,11.0,0.0,0.32,0.0,0.0,19.0,210.0,2.7,0.0,0.2,43.0,5720.0,360.0,0.0,0.1,0.8,0.01,ALA,0.0,25.0,0.0
491,289.0,64.7,0.0,2.7,0.6,0.0,0.6,0.6,0.0,30.6,19.0,9.2,1.2,200.0,602.0,510.0,550.0,0.86,14.0,21.6,0.03,0.06,0.96,0.0,64.0,0.89,0.0,0.0,6.0,41.0,99.0,0.7,5.3,0.8,6.0,400.0,45.0,0.1,0.1,3.0,0.0,N/A,0.0,0.0,0.0
492,78.0,78.5,0.0,0.0,19.5,9.4,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,47.0,0.0,0.08,0.0,0.07,0.13,0.7,0.0,8.0,0.0,0.0,0.0,13.0,107.0,60.0,5.3,0.0,0.19,13.0,980.0,800.0,0.0,0.0,0.5,0.1,ALA,0.0,15.0,0.0
493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.3,0.29,0.0,0.1,0.2,0.3,2.2,0.01,0.043,0.6,399.0,0.2,0.0,0.0,99.8,0.0,99.8,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
494,0.008,0.007,1.0,0.02,1.0,0.0,0.11,0.0,0.0,85.0,24.0,1.9,0.0,0.1,22.0,40.0,320.0,0.32,0.3,1.2,390.0,2.4,0.0,0.0,97.6,0.0,97.6,97.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.07,5.0,0.01,0.0,0.1,0.3,0.0,0.0,0.5,399.0,0.2,0.0,0.0,99.8,0.0,99.8,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.05,0.0,0.13,4.0,27.0,28.0,0.0,0.0,0.6,268.0,32.4,0.0,0.0,66.9,20.4,46.6,46.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
497,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,10.0,0.2,0.0,0.0,0.0,12.0,69.0,0.0,0.0,2.0,261.0,34.8,0.0,0.2,65.0,0.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3.0,0.0,0.0,0.0,0.0,N/A,0.0,5.0,0.0
498,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,2.0,2.5,5.0,0.1,34.0,50.0,220.0,0.0,0.0,1.0,297.0,25.8,0.0,0.1,74.1,0.0,74.1,74.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
499,0.003,0.05,0.28,0.16,5.0,0.0,0.07,0.0,2.4,5.9,4.9,1.3,0.5,0.35,1.7,2.4,45.0,0.03,0.09,4.7,302.0,24.5,0.0,0.38,75.1,0.0,75.1,75.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,N/A,0.0,5.0,0.0
500,0.076,0.12,1.2,0.01,107.0,0.0,0.82,0.0,0.5,140.0,690.0,48.5,3.1,6.4,500.0,45.0,3900.0,4.1,3.9,16.7,387.0,15.9,0.0,22.4,11.6,8.5,0.9,0.0,29.5,20.6,12.4,6.7,0.62,0.0,0.0,0.0,0.0,2.7,0.61,3.9,0.01,ALA,0.0,1200.0,0.0
501,0.1,0.56,3.1,0.11,15.0,1.3,0.89,20.0,1.8,141.0,315.0,1.2,3.1,1.5,83.0,504.0,712.0,0.27,0.29,5.0,391.0,1.5,0.0,5.9,81.0,6.7,74.3,73.4,3.5,4.0,2.5,1.3,0.12,6.0,1.0,1.0,0.0,0.0,0.53,0.8,0.01,ALA,0.0,400.0,0.0
502,0.27,1.4,1.1,0.32,15.0,1.6,3.8,0.0,1.8,576.0,893.0,5.0,3.1,3.4,208.0,1121.0,2702.0,0.67,0.73,16.7,358.0,3.4,0.0,16.1,63.4,18.5,44.9,44.0,6.4,3.0,1.8,0.98,0.089,6.0,1.0,0.0,0.0,0.0,0.43,9.1,0.01,ALA,0.0,400.0,0.0
503,0.08,0.49,5.4,0.07,10.0,0.0,0.59,2.0,0.0,270.0,230.0,0.2,6.0,0.9,26.0,110.0,350.0,0.24,0.45,3.0,547.0,1.5,0.0,8.0,58.8,0.0,58.8,58.8,0.8,30.9,18.2,9.9,1.1,23.0,26.0,13.0,75.0,0.0,1.1,5.7,0.0,N/A,0.1,0.0,0.0
504,0.11,0.37,2.2,0.11,10.0,0.0,0.9,3.0,0.0,247.0,261.0,1.7,5.5,1.7,71.0,58.0,465.0,0.24,0.45,3.0,538.0,2.9,0.0,9.2,54.1,0.0,54.1,54.1,0.8,31.5,19.0,10.2,1.1,28.0,33.2,31.0,13.0,0.0,0.7,5.7,0.01,ALA,0.1,150.0,0.0
